ID_Property,PropertyType,AnnounceTH,CodeDeed,SellPrice,Costestimate,CostestimateB,MarketPrice,BathRoom,BedRoom,CarPark,HouseArea,Floor,LandR,LandG,LandWA,LandU,HomeCondition,BuildingAge,BuildFD,BuildFM,BuildFY,Directions,RoadType,RoadWide,GroundLevel,GroundValue,MoreDetails,Latitude,Longitude,AsseStatus,ObservationPoint,Location,LProvince,LAmphur,LDistrict,LZipCode,ContactUo,ContactU,ContactUt,ContactS,ContactSt,ContactSo,Blind,Neareducation,Cenmarket,Market,River,Mainroad,Insoi,Letc,airconditioner,afan,AirPurifier,Waterheater,WIFI,TV,refrigerator,microwave,gasstove,wardrobe,TCset,sofa,bed,shelves,CCTV,Securityguard,pool,Fitness,Publicarea,ShuttleBus,WVmachine,CWmachine,Elevator,Lobby,ATM,BeautySalon,Balcony,EventR,MeetingR,LivingR,Hairsalon,Laundry,Store,Supermarket,CStore,MFee,Kitchen,LandAge,Created,PPStatus,ImageEX,Owner,UserType
h2484,บ้าน,ขายหรือเช่า บ้านเดี่ยว ใกล้เซ็นทรัลแจ้งวัฒนะ และ โรงเรียนไอเอสบี,7832372,10800000,0,12000000,10000000,4.0,3.0,3.0,400.0,2,0,0,88.0,,ใหม่,5,14.0, ,2558,ทิศตะวันตก,คอนกรีต,4 เมตร,สูงกว่าถนน,0.1,บ้านเดี่ยว พึ่งทำการปรับปรุงใหม่ ขนาดที่ดิน 88 ตารางวา พื้นที่ใช้สอย 400 ตารางเมตร,13.8921842,100.5252611,ฝากขาย,"ใกล้เซ็นทรัลแจ้งวัฒนะ, โรงเรียน ไอเอสบี, ถนนสามัคคี, ถนนติวานนท์",ถนนเลี่ยงเมืองปากเกร็ดซอย 37,นนทบุรี,ปากเกร็ด,บางตลาด,11120.0,591366.0,591366.0,591366.0,นายหน้า, , ,0,1,1,1,0,0,1, ,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-05 22:45:04,ยังไม่ขาย,https://landvist.xyz/images/img_1588693633484.jpg,59,Long-Term
h8307,บ้าน,R038-061 ขายถูก! บ้านเดี่ยวหมู่บ้านเติมรัก4 ต. บางบัวทอง อ. บางบัวทอง จ. นนทบุรี พื้นที่ 50. 9 ตรว. 089 204 9369 นก,7668356,3790000,0,4000000,4300000,3.0,4.0,2.0,150.0,2,0,0,51.0,, ,12,14.0, ,2551,ทิศตะวันตก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1,ขายถูกมาก! บ้านเติมรัก 4 ถ.บางกรวย-ไทรน้อย บางบัวทอง จ.นนทบุรี (ชัยพฤกษ์-วงแหวน) บ้านเดี่ยว 2 ชั้น ทันสมัย สไตล์โมเดิร์น ใกล้รถไฟฟ้าสายสีม่วง,13.916229699999999,100.4336951,ฝากขาย,"เซ็นทรัล เวสต์เกต, อิเกีย บางใหญ่, บิ๊กซี/โลตัส, แมคโคร, ไทวัสดุ, รพ.เกษมราษฏร์ รัตนาธิเบศร์, รพ.ไทรน้อย, รร.เตรียมอุดมศึกษาพัฒนาการนนทบุรี, วัดไทรน้อย, ตลาดน้ำไทรน้อย(วัดไทรใหญ่)",-,นนทบุรี,บางบัวทอง,บางบัวทอง,11110.0,591366.0,591366.0,591366.0,นายหน้า, , ,0,1,1,1,0,0,1, ,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-05 22:19:35,ยังไม่ขาย,https://landvist.xyz/images/img_1588692026808.jpg,59,Long-Term
h9060,บ้าน,ขายบ้านชั้นเดียว 260 ตร. ว ซอยกันตนา ติดถนนกาญจนาภิเษก บางใหญ่-B1,7669559,13000000,0,15000000,13500000,5.0,4.0,2.0,738.0,1,0,2,60.0,,ใหม่,5,14.0, ,2558,ทิศตะวันออก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.4,ขายที่ดินพร้อมสิ่งปลูกสร้าง เขตชุมชน ซอยกันตนา บางใหญ่ ติดถนนสายหลัก เนื้อที่ 260 ตร.ว,13.8779766,100.4090574,ฝากขาย,"น้ำเงินเภสัช, เภสัชใกล้บ้าน, ร้านขายยา เจ้าพระยาเมดิซีน, ยาบ้านสวน",กาญจนาภิเษก,นนทบุรี,บางใหญ่,บางใหญ่,11140.0,591366.0,591366.0,591366.0,นายหน้า, , ,0,1,1,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-05 21:39:49,ยังไม่ขาย,https://landvist.xyz/images/img_1588689677030.jpg,59,Long-Term
h6433,บ้าน,บ้านเดี่ยวตกแต่งใหม่ ม. เพอร์เฟคเพลส3 ราชพฤกษ์ คุณภาพแบรนด์ Property Perfect เนื้อที่ 50. 7 ตร. ว. บ้านพร้อมอยู่ ฟังก์ชั่น 3 ห้องนอน 3 ห้องน้ำ 2 ที่จอดรถ บนทำเลติดถนนราชพฤกษ์ ใกล้วงเวียนพระราม5,6462799,5390000,0,5500000,5000000,3.0,3.0,2.0,160.0,2,0,0,51.0,,ใหม่,3,14.0, ,2560,ทิศตะวันออก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.4,**จุดเด่นโครงการ–สภาพแวดล้อม**,13.8071288,100.4499728,ฝากขาย,"- ใกล้ตั้งอยู่ใกล้ร้าน 7-11 - ใกล้ห้างสรรพสินค้าเซ็นทรัลรัตนาธิเบศร์ ,เซ็นทรัลเวสต์เกต ,บิ๊กซี รัตนาธิเบศร์ ,อิเกีย บางใหญ่ - ใกล้โรงพยาบาลพระนั่งเกล้า ,โรงพยาบาลเกษมราษฎร์ รัตนาธิเบศร์ ,โรงพยาบาลเกษมราษฎร์ อินเตอร์เนชั่นแนล - ใกล้โรงเรียนศรีบุญยานนท์ ,โร",ราชพฤกษ์,นนทบุรี,เมืองนนทบุรี,บางรักน้อย,11000.0,591366.0,591366.0,591366.0,นายหน้า, , ,0,1,1,1,0,1,1, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-05 21:20:22,ยังไม่ขาย,https://landvist.xyz/images/img_1588688550453.jpg,59,Long-Term
h3994,บ้าน,"บ้านแบบรีสอร์ทพร้อมบ่อปลา, ศาลาริมน้ำ, สวน บ้านไผ่ ขอนแก่น",7747171,6000000,0,6500000,5500000,3.0,3.0,5.0,200.0,1,2,0,72.0,,มือสอง,16,14.0, ,2547,ทิศตะวันตกเฉียงเหนือ,คอนกรีต,4 เมตร,สูงกว่าถนน,0.4,"บ้านชั้นเดียว เจ้าของเป็นชาวต่างชาติ สร้างบ้าน,เลือกวัสดุชั้นดี จัดฟังก์ชั่นใช้งานแบบครบ ลงตัว พร้อมสภาพแวดล้อมอย่างดี ใกล้ชุมชน มีบ่อเลี้ยงปลาและศาลาพักผ่อนริมน้ำ ,อาคารจอดรถ,โกดังเก็บของ และพื้นที่สวนรอบ ๆ บ้าน",16.0198276,102.7336427,ฝากขาย,ใกล้ชุมชน,366 หมู่ 12 เลี่ยงเมืองบ้านไผ่ขอนแก่น,ขอนแก่น,บ้านไผ่,หนองน้ำใส,40110.0,596058.0,591366.0,596058.0,เจ้าของ,นายหน้า, ,0,0,0,0,1,0,1, ,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-04 20:21:43,ยังไม่ขาย,https://landvist.xyz/images/img_1588598655363.jpg,59,Long-Term
h6692,บ้าน,ขาย บ้านเดี่ยว บางพลี หมู่บ้านกฤษดาซิตี้เลคแอนด์พาร์ค บางปลา สมุทรปราการ เฟอร์ฯ จัดเต็ม,212216161,7500000,0,7520000,7500000,5.0,4.0,2.0,225.0,2, ,1,4.0,,มือสอง,13,16.0,สิงหาคม,2550,ทิศตะวันตก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.14,บ้านเดี่ยว 2 ชั้น ใกล้ Big C บางพลี หมู่บ้านกฤษดาซิตี้เลคแอนด์พาร์ค ถ.เทพารักษ์ ซ. บางปลา 18 บางพลี สมุทรปราการ,13.6059142705093,100.7144228439636,ขายฝาก, Big C บางพลี,"สมุทรปราการ เฟอร์ฯ จัดเต็ม บางปลา, บางพลี, สมุทรปราการ",สมุทรปราการ,บางพลี,บางปลา,10540.0,586150.0,586150.0,586150.0,นายหน้า, , ,0,1,1,0,0,0,1, ,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-01 01:53:14,ยังไม่ขาย,https://landvist.xyz/images/img_1588272867920.jpg,58,Long-Term
h6067,บ้าน,ทาวน์เฮ้าส์ ศุภาลัย โนโววิลล์ ปทุมธานี,65211316,1950000,0,1950000,2000000,2.0,3.0,1.0,68.0,2, , ,17.0,,มือสอง,12,18.0,เมษายน,2551,ทิศตะวันออก,คอนกรีต,4 เมตร,สูงกว่าถนน,0.15,ครงการ : ศุภาลัย โนโววิลล์,13.612219447751427,100.6522990565918,จำนอง,The Best Property Agent ,"โนโววิลล์ ปทุมธานี บางขะแยง, เมืองปทุมธานี, ปทุมธานี",ปทุมธานี,เมืองปทุมธานี,บางขะแยง,12000.0,586150.0,586150.0,586150.0,นายหน้า, , ,0,1,1,0,0,0,1, ,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-01 01:46:33,ยังไม่ขาย,https://landvist.xyz/images/img_1588272448492.jpg,58,Long-Term
h3613,บ้าน,ทาวน์เฮ้าส์ หมู่บ้าน ศุภาลัย โนโววิลล์ ศรีสมาน-ปทุมธานี 3 นอน 2 น้ำ 2 ที่จอดรถ ห้องมุม,6316161616,2350000,0,2350000,2400000,2.0,3.0,1.0,124.0,1, , ,31.0,,มือสอง,13,15.0,พฤศจิกายน,2550,ทิศตะวันออกเฉียงใต้,คอนกรีต,4 เมตร,สูงกว่าถนน,0.15,พร้อมผู้เช่า สัญญาเช่า 2 ปี,13.952304558751306,100.52680209147952,ขายฝาก, มุ่งหน้าไปทางปทุมธานี เลี้ยวซ้ายที่แยกสวนสมเด็จ ข้ามสะพานนนทบุรี(นวลฉวี) ตรงไปประมาณ 1.5 กม.,"หมู่บ้าน ศุภาลัย โนโววิลล์ ศรีสมาน-ปทุมธานี 3 นอน 2 น้ำ 2 ที่จอดรถ ห้องมุม คุ้มมาก ซอย ธรรมสุธีร์, บางขะแยง, เมืองปทุมธานี, ปทุมธานี",ปทุมธานี,เมืองปทุมธานี,บางขะแยง,12000.0,586150.0,586150.0,586150.0,นายหน้า, , ,0,0,1,0,0,0,1, ,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-01 01:31:26,ยังไม่ขาย,https://landvist.xyz/images/img_1588271523103.jpg,58,Long-Term
h8617,บ้าน,ทาวน์เฮ้าส์ 2 ชั้น 22 ตรว. หมู่บ้านพูลศรี ถ. ปทุมธานี-สายในปทุมธานี,513161616,1380000,0,1390000,1390000,2.0,2.0,1.0,88.0,2, , ,100.0,,มือสอง,16,19.0,กันยายน,2547,ทิศตะวันตก,คอนกรีต,4 เมตร,สูงกว่าถนน,0.09,ทาวน์เฮ้าส์ 2 ชั้น 22 ตรว. หมู่บ้านพูลศรี ถ.ปทุมธานี-สายในปทุมธานี,13.687353482133801,100.95199584960938,ขายฝาก,-,ทาวน์เฮ้าส์ 2 ชั้น 22 ตรว. หมู่บ้านพูลศรี ถ.ปทุมธานี-สายในปทุมธานี,ปทุมธานี,เมืองปทุมธานี,บางขะแยง,12000.0,586150.0,586150.0,586150.0,นายหน้า, , ,0,1,1,0,0,0,1, ,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-01 01:18:40,ยังไม่ขาย,https://landvist.xyz/images/img_1588270761245.jpg,58,Long-Term
h5146,บ้าน,ทาวน์โฮม 3 ชั้น 20 ตร. ว. หมู่บ้านเบล็สทาวน์ ถนนสะพานนนทบุรี-บางบัวทอง,616146316,3500000,0,3500000,3550000,3.0,3.0,1.0,80.0,3, , ,20.0,,มือสอง,4,17.0,สิงหาคม,2559,ทิศตะวันออก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.21,ใกล้โรบินสันศรีสมาน ร.ร.สาธิตปทุม มหาวทิยาลัยรังสิต อิมแพ็คเมืองทองธานี หมู่บ้านเบล็สทาวน์ / ขายทาวน์โฮม 3 ชั้น,13.953829462566487,100.58284814865725,ขายฝาก,มหาวทิยาลัยรังสิต,ถนนสะพานนนทบุรี-บางบัวทอง ถนนปทุมธานี-สายใน ต.บางขะแยง อ.เมืองปทุมธานี จ.ปทุมธานี,ปทุมธานี,เมืองปทุมธานี,บางขะแยง,12000.0,586150.0,586150.0,586150.0,นายหน้า, , ,0,1,1,0,0,0,1, ,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-01 01:10:59,ยังไม่ขาย,https://landvist.xyz/images/img_1588270386746.jpg,58,Long-Term
h2719,บ้าน,ทาวน์เฮาส์ 3 ชั้น 20 ตร. ว. หมู่บ้านเบล็สทาวน์ ถนนสะพานนนทบุรี-บางบัวทอง,131316131,3290000,0,3290000,3340000,3.0,4.0,0.0,80.0,3, , ,20.0,,ใหม่,1,13.0,กุมภาพัน,2562,ทิศตะวันออกเฉียงเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.12,ใกล้ร.ร.สาธิตปทุม ตลาดส.รุ่งเรือง สำนักงานเทศบาลเมืองบางคูวัด หมู่บ้านเบล็สทาวน์ / ขายทาวน์เฮาส์ 3 ชั้น,13.9531269741765,100.49088052142639,ขายฝาก,ร.ร.สาธิตปทุม,"หมู่บ้านเบล็สทาวน์ ถนนสะพานนนทบุรี-บางบัวทอง - 30795 บางขะแยง, เมืองปทุมธานี, ปทุมธานี",ปทุมธานี,เมืองปทุมธานี,บางขะแยง,12000.0,586150.0,586150.0,586150.0,นายหน้า, , ,0,0,0,0,0,0,1, ,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-01 00:32:44,ยังไม่ขาย,https://landvist.xyz/images/img_1588268061216.jpg,58,Long-Term
h4399,บ้าน,าวน์เฮาส์ 2 ชั้น 17. 3 ตร. ว. หมู่บ้านศุภาลัยวิลล์ ซอยหมู่บ้านศุภาลัยวิลล์ 8 ถนนกรุงเทพ-ปทุมธานี,523113111311,1950000,0,1980000,1950000,2.0,2.0,2.0,69.2,2, , ,17.0,,มือสอง,14,12.0,กันยายน,2549,ทิศตะวันออก,คอนกรีต,4 เมตร,สูงกว่าถนน,0.36,ใกล้แยกบางคูวัด สะพานนนทบุรี ไทวัสดุ โรงเรียนปทุมวิไล หมู่บ้านศุภาลัยวิลล์ / ขายทาวน์เฮาส์ 2 ชั้น,13.613061499999999,100.6866868,ขายฝาก,หมู่บ้านศุภาลัยวิลล์,"หมู่บ้านศุภาลัยวิลล์ ซอยหมู่บ้านศุภาลัยวิลล์ 8 ถนนกรุงเทพ-ปทุมธานี - 34994 บางขะแยง, เมืองปทุมธานี, ปทุมธานี",ปทุมธานี,เมืองปทุมธานี,บางขะแยง,12000.0,580658.0,580658.0,580658.0,เจ้าของ, , ,0,1,1,1,0,0,1, ,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2020-05-01 00:22:46,ยังไม่ขาย,https://landvist.xyz/images/img_1588267430364.jpg,58,Long-Term
